Date,Time,Hr_(%),Rg_(W/m2),Rg(MJ/d/m²),Tair_(°C),Vv_(m/s)
9/16/2013,00:00:00,89.2,3.299,0.2850336,16.39,0.1309999973
9/16/2013,00:30:00,90,3.296,0.2847744,16.22,0.200000003
9/16/2013,01:00:00,90.5,3.292,0.2844288,15.65,0.4600000083
9/16/2013,01:30:00,91,3.296,0.2847744,15.62,0.1889999956
9/16/2013,02:00:00,91.4,3.298,0.2849472,15.25,0.4790000021
9/16/2013,02:30:00,91.8,3.296,0.2847744,15.64,0.1309999973
9/16/2013,03:00:00,91.9,3.298,0.2849472,16.03,0.1860000044
9/16/2013,03:30:00,91.3,3.3,0.28512,16.23,0.1790000051
9/16/2013,04:00:00,91.7,3.296,0.2847744,15.72,0.4920000136
9/16/2013,04:30:00,91.6,3.292,0.2844288,15.86,0.3440000117
9/16/2013,05:00:00,90.9,3.301,0.2852064,15.87,0.4180000126
9/16/2013,05:30:00,90.3,3.294,0.2846016,15.52,0.2680000067
9/16/2013,06:00:00,91,3.302,0.2852928,15.08,0.074000001
9/16/2013,06:30:00,91.3,7.58,0.654912,14.64,0.1000000015
9/16/2013,07:00:00,92,50.46,4.359744,14.62,0.2479999959
9/16/2013,07:30:00,92.1,137,11.8368,16.31,0.1829999983
9/16/2013,08:00:00,87,236.4,20.42496,17.87,0.8529999852
9/16/2013,08:30:00,82,324,27.9936,18.99,1.1299999952
9/16/2013,09:00:00,80.8,352.7,30.47328,19.56,1.4520000219
9/16/2013,09:30:00,79,319.8,27.63072,19.82,1.3669999838
9/16/2013,10:00:00,75.5,310.5,26.8272,20.3,1.5369999409
9/16/2013,10:30:00,73.3,426.1,36.81504,20.78,1.5980000496
9/16/2013,11:00:00,73.1,235,20.304,20.86,1.3120000362
9/16/2013,11:30:00,71.5,364.7,31.51008,21.31,1.375
9/16/2013,12:00:00,66.94,338.3,29.22912,21.8,1.4819999933
9/16/2013,12:30:00,62.94,488.4,42.19776,22.28,1.5290000439
9/16/2013,13:00:00,59.86,391.6,33.83424,22.68,1.2799999714
9/16/2013,13:30:00,57.85,402.3,34.75872,23.06,1.1950000525
9/16/2013,14:00:00,57.11,353,30.4992,23.46,1.0369999409
9/16/2013,14:30:00,57.12,303.3,26.20512,23.42,1.3279999495
9/16/2013,15:00:00,59.73,116.8,10.09152,22.98,1.4859999418
9/16/2013,15:30:00,68.4,123.6,10.67904,20.29,1.9149999619
9/16/2013,16:00:00,70.9,144.7,12.50208,20.42,1.4500000477
9/16/2013,16:30:00,76.4,301.1,26.01504,20.51,1.7779999971
9/16/2013,17:00:00,75.2,336.3,29.05632,21.15,2.4100000858
9/16/2013,17:30:00,75.5,215.5,18.6192,20.82,1.9110000134
9/16/2013,18:00:00,76.5,71.4,6.16896,20.81,1.5219999552
