logger,year,doy,hhmm,tension,PARgl_0,PARdif,NET_Sw_0,NET_LW,Temp,HR,R,Pa,incoming PAR,reflected PAR
1,2014,95,1530,1,518.5,496.7,214,-18.38,17.37,81.6,0,1003,1,1
1,2014,95,1600,1,759,715,315.3,-22.87,17.78,79.8,0,1002,1,1
1,2014,95,1630,1,781,705,320.2,-28.86,18.13,77.6,0,1002,1,1
1,2014,95,1700,1,409,382.2,170.9,-24.52,18.23,78,0,1002,1,1
1,2014,95,1730,1,165,150.2,62.79,-15.71,17.49,81.4,0,1002,1,1
1,2014,95,1800,1,123.8,111.4,43.39,-8.29,16.94,86.1,0,1002,1,1
1,2014,95,1830,1,333.8,298,127.3,-24.17,17.22,86.1,0,1002,1,1
1,2014,95,1900,1,372.5,190.1,102.1,-69.05,17.93,80.2,0,1001,1,1
1,2014,95,1930,1,100.9,70.9,22.3,-53.6,17.17,83.1,0,1001,1,1
1,2014,95,2000,1,23.11,14.66,4.474,-19.97,16.37,88.5,0,1001,1,1
1,2014,95,2030,1,0,3.828,0,-17.09,15.8,91.1,0,1002,1,1
1,2014,95,2100,1,0,3.817,0,-20.9,15.51,93.2,0,1002,1,1
1,2014,95,2130,1,0,3.815,0,-32.18,15.11,94.4,0,1002,1,1
1,2014,95,2200,1,0,3.891,0,-22.95,14.73,95.5,0,1003,1,1
1,2014,95,2230,1,0,3.768,0,-10.82,14.57,95.2,0,1003,1,1
1,2014,95,2300,1,0,3.9,0,-23.96,14.33,95.9,0,1003,1,1
1,2014,95,2330,1,0,3.793,0,-53.47,14.06,96.9,0,1002,1,1
1,2014,95,0000,1,0,3.78,0,-50.67,13.71,97.2,0,1002,1,1
1,2014,96,0030,1,0,3.794,0,-36.8,13.37,97.4,0,1002,1,1
1,2014,96,100,1,0,3.898,0,-28.26,13.05,97.7,0,1002,1,1
1,2014,96,130,1,0,3.758,0,-16.09,12.84,98,0,1002,1,1
1,2014,96,200,1,0,3.742,0,-12.7,12.68,98.1,0,1002,1,1
1,2014,96,230,1,0,3.816,0,-0.571,12.68,98.2,0,1002,1,1
1,2014,96,300,1,0,3.865,0,-0.98,12.71,98.3,0,1001,1,1
1,2014,96,330,1,0,3.767,0,-1.509,12.67,98.4,0,1001,1,1
1,2014,96,400,1,0,3.756,0,-3.959,12.7,98.6,0,1001,1,1
1,2014,96,430,1,0,3.798,0,-11.05,12.66,98.7,0,1000,1,1
1,2014,96,500,1,0,3.83,0,-6.769,12.71,99,0,1000,1,1
1,2014,96,530,1,0,3.861,0,-6.614,12.63,99.3,0,1000,1,1
1,2014,96,600,1,0,3.793,0,-7.32,12.64,99.5,0,1000,1,1
1,2014,96,630,1,0,3.76,0,-5.005,12.61,99.6,0,1000,1,1
1,2014,96,700,1,0,4.113,0,-2.14,12.41,99.8,0,1000,1,1
1,2014,96,730,1,26.85,19.32,7.78,-1.295,12.41,99.9,0,1000,1,1
1,2014,96,800,1,58.8,50.25,21.85,-0.993,12.42,100,0,1001,1,1
1,2014,96,830,1,125.3,114.4,50.5,-2.055,12.59,100,0,1001,1,1
1,2014,96,900,1,163.5,152.8,65.71,-3.158,12.8,100,0,1001,1,1
1,2014,96,930,1,301,285.6,122.9,-8.87,13.04,99.8,0,1001,1,1
1,2014,96,1000,1,405.7,383.4,167.9,-10.34,13.27,99.2,0,1001,1,1
1,2014,96,1030,1,514.5,490.9,218,-13.84,14.29,93.5,0,1001,1,1
1,2014,96,1100,1,517.4,488.9,220.3,-13.66,14.62,90.4,0,1001,1,1
1,2014,96,1130,1,713,657.9,304.8,-18.66,15.14,88.4,0,1001,1,1
1,2014,96,1200,1,729,685,310,-19.14,15.77,85.5,0,1001,1,1
1,2014,96,1230,1,891,764,379.3,-21.84,16.16,83.5,0,1001,1,1
1,2014,96,1300,1,1441,862,592.5,-55.35,17.01,80.7,0,1001,1,1
1,2014,96,1330,1,1987,830,800,-68.9,17.77,77.2,0,1000,1,1
1,2014,96,1400,1,1666,784,671.2,-71.2,18.45,75,0,1000,1,1
1,2014,96,1430,1,1890,476.6,725,-92.5,18.61,73.8,0,1000,1,1
1,2014,96,1500,1,1822,400.3,674.7,-94.3,19.36,69.23,0,999,1,1
1,2014,96,1530,1,1732,348.5,619.3,-95.3,19.7,67.33,0,999,1,1
1,2014,96,1600,1,1592,253.9,554,-95.9,20.1,64.84,0,999,1,1
1,2014,96,1630,1,1428,219.3,476.5,-97.1,20.14,64.47,0,999,1,1
1,2014,96,1700,1,1293,228,405.8,-94.9,20.83,62.62,0,998,1,1
1,2014,96,1730,1,1075,208.1,319.8,-96.2,21.25,59.09,0,998,1,1
1,2014,96,1800,1,843,181.7,237.4,-93.3,21.12,59.69,0,998,1,1
1,2014,96,1830,1,595.5,155,155.6,-90.9,21.67,58.27,0,998,1,1
1,2014,96,1900,1,354.3,125.7,81.4,-86.8,21.07,58.58,0,998,1,1
1,2014,96,1930,1,157.1,84.7,23.23,-82,20.6,61.69,0,998,1,1
1,2014,96,2000,1,0,27.29,0,-74.8,19.67,65.17,0,998,1,1
1,2014,96,2030,1,0,4.242,0,-71.7,18.95,67.69,0,998,1,1
1,2014,96,2100,1,0,3.989,0,-71.3,17.93,74.3,0,999,1,1
1,2014,96,2130,1,0,3.917,0,-69.96,17.24,78.9,0,999,1,1
1,2014,96,2200,1,0,3.941,0,-70.1,16.86,80.5,0,999,1,1
1,2014,96,2230,1,0,3.933,0,-69.1,16.79,79.6,0,999,1,1
1,2014,96,2300,1,0,3.959,0,-70.5,16.34,81,0,999,1,1
1,2014,96,2330,1,0,3.942,0,-70.7,15.39,85.5,0,999,1,1
1,2014,96,0000,1,0,3.917,0,-69.4,14.87,88.3,0,999,1,1
1,2014,97,0030,1,0,3.93,0,-68.81,14.22,90.9,0,999,1,1
1,2014,97,100,1,0,3.967,0,-63.54,13.53,94.4,0,999,1,1
1,2014,97,130,1,0,3.876,0,-54.17,13.12,95.1,0,999,1,1
1,2014,97,200,1,0,3.932,0,-41.25,13.2,95,0,999,1,1
1,2014,97,230,1,0,3.851,0,-33.1,12.67,95.9,0,998,1,1
1,2014,97,300,1,0,3.849,0,-24.97,12.47,96.9,0,998,1,1
1,2014,97,330,1,0,3.809,0,-21.95,12.56,97,0,998,1,1
1,2014,97,400,1,0,3.894,0,-20.14,11.5,97.6,0,998,1,1
1,2014,97,430,1,0,3.942,0,-18.04,10.99,98.5,0,998,1,1
1,2014,97,500,1,0,3.803,0,-16.08,10.52,98.9,0,998,1,1
1,2014,97,530,1,0,3.783,0,-13.91,9.57,99.3,0,998,1,1
1,2014,97,600,1,0,3.835,0,-15.24,9.63,99.7,0,998,1,1
1,2014,97,630,1,0,3.912,0,-15.48,9.73,99.8,0,998,1,1
1,2014,97,700,1,0,5.392,0,-15.24,9.69,99.7,0,998,1,1
1,2014,97,730,1,70.9,43.31,29.24,-21.18,10.13,99.5,0,998,1,1
1,2014,97,800,1,248.2,104.9,122.9,-51.67,10.78,98.3,0,998,1,1
1,2014,97,830,1,505,155,223.3,-67.61,11.64,96.9,0,998,1,1
1,2014,97,900,1,757,181.6,317.9,-75.1,13.44,93.7,0,999,1,1
1,2014,97,930,1,959,197,408.6,-78.8,14.57,89.5,0,999,1,1
1,2014,97,1000,1,1159,205.9,490.8,-83,15.48,87.7,0,999,1,1
1,2014,97,1030,1,1384,228.2,563.6,-87.7,16.87,82.3,0,999,1,1
1,2014,97,1100,1,1519,267.6,629.9,-90.3,17.56,81.5,0,999,1,1
1,2014,97,1130,1,1701,332,689,-92.7,17.7,79.6,0,999,1,1
1,2014,97,1200,1,1764,295.7,714,-97.6,18.69,73,0,999,1,1
1,2014,97,1230,1,1828,288.5,737,-101.2,20.29,67.03,0,999,1,1
1,2014,97,1300,1,1896,279.1,750,-102.9,20.77,65.48,0,999,1,1
1,2014,97,1330,1,1937,329.5,764,-103.9,21.23,64.33,0,999,1,1
1,2014,97,1400,1,1803,331.3,715,-102.7,21.61,61.89,0,999,1,1
1,2014,97,1430,1,1843,345.3,705,-104.1,22.23,59.93,0,998,1,1
1,2014,97,1500,1,1799,307.5,662.6,-102.8,22.43,59.17,0,998,1,1
1,2014,97,1530,1,1704,261.2,615.4,-102.1,22.31,58.54,0,998,1,1
1,2014,97,1600,1,1590,229.3,557.8,-101.8,22.26,56.52,0,998,1,1
1,2014,97,1630,1,1441,221.9,486.4,-101.3,22.64,52.53,0,998,1,1
1,2014,97,1700,1,1289,227.5,409.8,-101,22.61,49.71,0,998,1,1
1,2014,97,1730,1,1072,214.5,326,-99.1,22.55,49.52,0,998,1,1
1,2014,97,1800,1,835,194.9,240.2,-93.9,22.2,53.27,0,998,1,1
1,2014,97,1830,1,592.9,159.4,160.3,-93.5,21.94,45.51,0,998,1,1
1,2014,97,1900,1,351.1,129.6,84.3,-90.5,21.58,47.62,0,998,1,1
1,2014,97,1930,1,154.6,86.3,25.49,-86.5,20.53,57.8,0,998,1,1
1,2014,97,2000,1,0,27.91,0,-82,18.93,66.44,0,999,1,1
1,2014,97,2030,1,0,4.141,0,-78.9,17.57,71.7,0,999,1,1
1,2014,97,2100,1,0,3.815,0,-79.1,16.78,72.1,0,999,1,1
1,2014,97,2130,1,0,3.868,0,-77.6,16.03,76.8,0,1000,1,1
1,2014,97,2200,1,0,3.978,0,-77.8,15.34,82.6,0,1000,1,1
1,2014,97,2230,1,0,3.796,0,-79.2,14.67,87.4,0,1000,1,1
1,2014,97,2300,1,0,3.831,0,-78.3,14.08,90.9,0,1000,1,1
1,2014,97,2330,1,0,3.889,0,-77.8,13.63,93.1,0,1000,1,1
1,2014,97,0000,1,0,3.83,0,-77.3,13.34,94.4,0,1000,1,1
1,2014,98,0030,1,0,3.825,0,-71.2,12.89,95.7,0,1000,1,1
1,2014,98,100,1,0,3.821,0,-49.15,12.45,97,0,1000,1,1
1,2014,98,130,1,0,3.879,0,-34.43,12.22,97.7,0,1000,1,1
1,2014,98,200,1,0,3.751,0,-28.32,12,98.1,0,1000,1,1
1,2014,98,230,1,0,3.966,0,-24.52,11.88,98.4,0,1000,1,1
1,2014,98,300,1,0,3.705,0,-22.33,11.8,98.5,0,1000,1,1
1,2014,98,330,1,0,3.86,0,-16.28,11.64,98.6,0,1000,1,1
1,2014,98,400,1,0,3.862,0,-3.871,11.48,99,0,1000,1,1
1,2014,98,430,1,0,3.79,0,-4.139,11.55,99.3,0,999,1,1
1,2014,98,500,1,0,3.86,0,-4.609,11.62,99.5,0,999,1,1
1,2014,98,530,1,0,3.725,0,-7.29,11.59,99.7,0,999,1,1
1,2014,98,600,1,0,3.872,0,-7.87,11.59,99.7,0,999,1,1
1,2014,98,630,1,0,3.751,0,-9.31,11.5,99.7,0,999,1,1
1,2014,98,700,1,0,4.307,0,-5.245,11.39,99.7,0,1000,1,1
1,2014,98,730,1,38.6,30.83,12.66,-5.537,11.27,99.7,0,1000,1,1
1,2014,98,800,1,126.5,116.1,51.54,-8.82,11.22,99.7,0,1000,1,1
1,2014,98,830,1,381.9,210.1,165.9,-23.07,11.46,99.5,0,1000,1,1
1,2014,98,900,1,745,199.7,318,-51.99,12.43,98.5,0,1000,1,1
1,2014,98,930,1,944,203.7,405.2,-80.4,14.19,88,0,1000,1,1
1,2014,98,1000,1,1140,210.3,490,-85.3,15.92,80,0,1000,1,1
1,2014,98,1030,1,1342,221.3,564.3,-89.5,16.85,75.1,0,1000,1,1
1,2014,98,1100,1,1503,233.6,628.2,-94.1,18.22,69.7,0,1000,1,1
1,2014,98,1130,1,1679,252.8,680.2,-99.7,19.57,63.7,0,1000,1,1
1,2014,98,1200,1,1780,273.4,719,-105.9,21.24,55.3,0,1000,1,1
1,2014,98,1230,1,1833,282.9,740,-109.2,22.22,48.44,0,1000,1,1
1,2014,98,1300,1,1885,265.8,748,-110.7,22.94,47.37,0,1000,1,1
1,2014,98,1330,1,1899,272.2,744,-114.2,23.99,44.87,0,1000,1,1
1,2014,98,1400,1,1844,273.1,727,-116.1,24.86,44.06,0,999,1,1
1,2014,98,1430,1,1839,287.8,700,-112.2,24.44,46.93,0,999,1,1
1,2014,98,1500,1,1810,270.5,661.7,-113,25.13,45.59,0,999,1,1
1,2014,98,1530,1,1713,247.6,613.4,-111,25.51,44.22,0,998,1,1
1,2014,98,1600,1,1589,234.5,552.6,-111.1,25.91,41.63,0,998,1,1
1,2014,98,1630,1,1448,239,483.3,-109.5,26.62,39.42,0,998,1,1
1,2014,98,1700,1,1282,263.7,403,-107.3,26.74,38.2,0,998,1,1
1,2014,98,1730,1,1062,250.8,320.5,-105.7,27.3,38.22,0,998,1,1
1,2014,98,1800,1,824,225.7,235.2,-102.9,27.04,37.62,0,997,1,1
1,2014,98,1830,1,572.6,194,155.9,-98.6,26.51,38.7,0,997,1,1
1,2014,98,1900,1,344.3,161.5,88.1,-92.2,26.55,39.48,0,998,1,1
1,2014,98,1930,1,149.1,99.9,31.27,-85,25.35,45.18,0,997,1,1
1,2014,98,2000,1,0,26.3,0,-80.1,23.47,51.21,0,998,1,1
1,2014,98,2030,1,0,4.043,0,-78,22.72,52.12,0,998,1,1
1,2014,98,2100,1,0,3.888,0,-76.8,22.02,52.52,0,998,1,1
1,2014,98,2130,1,0,3.816,0,-77,20.99,55.83,0,998,1,1
1,2014,98,2200,1,0,3.831,0,-76.4,19.97,65.74,0,998,1,1
1,2014,98,2230,1,0,3.911,0,-75,19.24,72.3,0,999,1,1
1,2014,98,2300,1,0,3.735,0,-72.8,18.61,76.4,0,998,1,1
1,2014,98,2330,1,0,3.77,0,-67.98,18.22,79.1,0,999,1,1
1,2014,98,0000,1,0,3.839,0,-62.61,17.91,80.9,0,999,1,1
1,2014,99,0030,1,0,3.854,0,-56.24,17.76,81.5,0,999,1,1
1,2014,99,100,1,0,3.868,0,-46.86,18.52,75.1,0,997,1,1
1,2014,99,130,1,0,3.77,0,-55.38,19.16,68.02,0,997,1,1
1,2014,99,200,1,0,3.93,0,-57.21,18.93,68.6,0,997,1,1
1,2014,99,230,1,0,3.846,0,-61.03,18.42,69.99,0,997,1,1
1,2014,99,300,1,0,3.765,0,-60.66,17.56,73.6,0,997,1,1
1,2014,99,330,1,0,3.798,0,-64.22,17.18,75.1,0,996,1,1
1,2014,99,400,1,0,3.905,0,-68.49,17.07,75,0,996,1,1
1,2014,99,430,1,0,3.756,0,-70.2,16.58,77.1,0,996,1,1
1,2014,99,500,1,0,3.804,0,-68.68,16.36,78.1,0,996,1,1
1,2014,99,530,1,0,3.868,0,-49.65,16.23,78.7,0,996,1,1
1,2014,99,600,1,0,3.741,0,-42.19,16.14,79.3,0,996,1,1
1,2014,99,630,1,0,3.904,0,-43.91,16.48,77.4,0,996,1,1
1,2014,99,700,1,0,5.027,0,-38.17,16.44,77,0,996,1,1
1,2014,99,730,1,46.56,34.08,26.03,-32.24,16.39,77.2,0,996,1,1
1,2014,99,800,1,78.7,64.58,29.66,-54.35,16.61,76.1,0,996,1,1
1,2014,99,830,1,408.4,192.6,180.5,-74.7,17.2,74.5,0,996,1,1
1,2014,99,900,1,641.5,387.1,278.7,-53.6,18.3,70.6,0,997,1,1
1,2014,99,930,1,266.1,245.2,107.9,-38.03,18.19,71.4,0,997,1,1
1,2014,99,1000,1,713,476.8,310.4,-48.65,19.03,69.64,0,997,1,1
1,2014,99,1030,1,433.8,389.9,177.6,-49.45,19.53,66.35,0,996,1,1
1,2014,99,1100,1,822,637.1,345.1,-68.6,20.85,62.35,0,997,1,1
1,2014,99,1130,1,1104,796,472.5,-64.29,21.83,57.88,0,997,1,1
1,2014,99,1200,1,511.3,474,211.8,-49.27,22.05,57.23,0,998,1,1
1,2014,99,1230,1,625.7,567.7,254.7,-47.18,21.49,62.01,0,998,1,1
1,2014,99,1300,1,931,786,389.8,-62.26,21.99,58.42,0,998,1,1
1,2014,99,1330,1,572.5,548.2,232.8,-52.36,22.1,56.26,0,997,1,1
1,2014,99,1400,1,332.5,316,126.8,-39.6,21.64,57.92,0,997,1,1
1,2014,99,1430,1,304,287.9,114.4,-38.73,21.67,57.55,0,997,1,1
1,2014,99,1500,1,628.5,595.5,252.2,-50.07,21.76,59.66,0,996,1,1
1,2014,99,1530,1,463.6,438.2,182.3,-45.54,22.1,59.55,0,996,1,1
1,2014,99,1600,1,462.8,437.9,184.9,-52.45,21.9,55.87,0,996,1,1
1,2014,99,1630,1,228,214.6,79.3,-37.73,21.16,55.47,0,996,1,1
1,2014,99,1700,1,1008,580.5,361.3,-58.37,22.01,53.22,0,996,1,1
1,2014,99,1730,1,976,433.1,324.4,-87.8,23.79,46,0,995,1,1
1,2014,99,1800,1,223.1,196.8,83.8,-55.04,22.63,48.91,0,995,1,1
1,2014,99,1830,1,178.2,161.9,69.61,-39.88,22.28,50,0,995,1,1
1,2014,99,1900,1,141.7,125.8,51.45,-38.2,22.13,52.06,0,995,1,1
1,2014,99,1930,1,95.6,82.8,33.82,-47.06,21.72,55.24,0,995,1,1
1,2014,99,2000,1,0,13.32,0,-31.48,21.22,57.44,0,995,1,1
1,2014,99,2030,1,0,3.837,0,-41.98,21.05,56.15,0,996,1,1
1,2014,99,2100,1,0,3.826,0,-40.24,20.67,57.13,0,996,1,1
1,2014,99,2130,1,0,3.911,0,-38.27,20.65,57.98,0,996,1,1
1,2014,99,2200,1,0,3.78,0,-44.46,19.97,61.07,0,997,1,1
1,2014,99,2230,1,0,3.837,0,-58.98,19.58,62.28,0,997,1,1
1,2014,99,2300,1,0,3.846,0,-67.64,19.61,60.36,0,997,1,1
1,2014,99,2330,1,0,3.852,0,-62.09,19.02,62.45,0,996,1,1
1,2014,99,0000,1,0,3.765,0,-38.7,19.32,59.93,0,996,1,1
1,2014,100,0030,1,0,3.859,0,-57.03,18.73,62.19,0,996,1,1
1,2014,100,100,1,0,3.913,0,-68.55,18.7,61,0,996,1,1
1,2014,100,130,1,0,3.72,0,-68.93,17.93,64.74,0,996,1,1
1,2014,100,200,1,0,3.787,0,-68.51,16.17,72.9,0,996,1,1
1,2014,100,230,1,0,3.839,0,-65.82,15.14,79.3,0,996,1,1
1,2014,100,300,1,0,3.833,0,-64.09,15.16,80.6,0,995,1,1
1,2014,100,330,1,0,3.678,0,-62.61,15.35,79.9,0,995,1,1
1,2014,100,400,1,0,3.802,0,-63.37,15.1,80.8,0,995,1,1
1,2014,100,430,1,0,3.778,0,-62.97,14.33,84.4,0,995,1,1
1,2014,100,500,1,0,3.754,0,-62.27,13.8,87.2,0,995,1,1
1,2014,100,530,1,0,3.726,0,-64.83,13.66,88.6,0,994,1,1
1,2014,100,600,1,0,3.763,0,-63.77,13.03,90.9,0,994,1,1
1,2014,100,630,1,0,3.806,0,-58.31,12.88,91.8,0,995,1,1
1,2014,100,700,1,0,7.31,0,-55.81,13.67,88.3,0,995,1,1
1,2014,100,730,1,75.6,55,32.59,-67.33,15.17,78.7,0,995,1,1
1,2014,100,800,1,243.8,129.6,122.3,-69.95,15.13,79.9,0,995,1,1
1,2014,100,830,1,476.7,192.8,222.5,-76,14.42,85.5,0,995,1,1
1,2014,100,900,1,735,234.6,319.1,-81.4,15.3,84.4,0,995,1,1
1,2014,100,930,1,935,251.8,406.6,-85.7,16.4,79.3,0,995,1,1
1,2014,100,1000,1,1123,266.6,485.9,-88.4,16.88,72.4,0,996,1,1
1,2014,100,1030,1,1287,283.8,559.1,-91.7,17.55,70.6,0,996,1,1
1,2014,100,1100,1,1503,303.9,623.8,-96.2,18.14,70.5,0,996,1,1
1,2014,100,1130,1,1708,338.4,678,-101.7,19.24,65.91,0,996,1,1
1,2014,100,1200,1,1756,373.4,717,-105.6,19.61,63.14,0,996,1,1
1,2014,100,1230,1,1799,395.1,737,-106.4,19.78,65.1,0,996,1,1
1,2014,100,1300,1,1668,384.9,681.5,-105.9,20.02,65.65,0,996,1,1
1,2014,100,1330,1,1881,412.7,737,-106.2,20.62,65.72,0,995,1,1
1,2014,100,1400,1,1794,350.8,716,-112,21.08,60.79,0,995,1,1
1,2014,100,1430,1,1772,361,691.3,-113.4,21.67,57.91,0,995,1,1
1,2014,100,1500,1,1738,339.6,661.9,-113.1,22.03,57.07,0,994,1,1
1,2014,100,1530,1,1709,295.7,624.3,-112,22.24,53.87,0,994,1,1
1,2014,100,1600,1,1568,276.2,567.1,-110.4,22.32,54.16,0,994,1,1
1,2014,100,1630,1,1455,268.7,499.6,-109.9,22.25,49.77,0,994,1,1
1,2014,100,1700,1,1300,271.8,420.2,-109.4,22.37,47.5,0,994,1,1
1,2014,100,1730,1,1095,242.9,342.1,-112.2,22.5,42.09,0,993,1,1
1,2014,100,1800,1,861,207.9,255.3,-110,22.32,42.5,0,993,1,1
1,2014,100,1830,1,610,181,170.8,-103.1,22.13,45.34,0,994,1,1
1,2014,100,1900,1,368.2,147.7,94.3,-98.7,21.81,48.72,0,993,1,1
1,2014,100,1930,1,170.8,100.2,32.82,-92.4,21.18,50.65,0,993,1,1
1,2014,100,2000,1,45.9,33.96,4.081,-84.9,19.82,52.93,0,993,1,1
1,2014,100,2030,1,0,4.455,0,-78.3,18.03,68.87,0,994,1,1
1,2014,100,2100,1,0,3.863,0,-76.2,17.15,76.1,0,994,1,1
1,2014,100,2130,1,0,3.809,0,-78.4,16.55,78.7,0,994,1,1
1,2014,100,2200,1,0,3.763,0,-75.8,15.58,82.8,0,995,1,1
1,2014,100,2230,1,0,3.802,0,-73.6,14.45,88,0,995,1,1
1,2014,100,2300,1,0,3.82,0,-69.31,13.62,91.1,0,995,1,1
1,2014,100,2330,1,0,3.843,0,-66.32,13.02,92.9,0,995,1,1
1,2014,100,0000,1,0,3.704,0,-69.28,12.66,90.1,0,995,1,1
1,2014,101,0030,1,0,3.761,0,-67.49,12.4,89.4,0,995,1,1
1,2014,101,100,1,0,3.771,0,-67.71,12.05,89.8,0,995,1,1
1,2014,101,130,1,0,3.762,0,-68.39,11.96,89.1,0,994,1,1
1,2014,101,200,1,0,3.825,0,-67.91,11.82,88.9,0,994,1,1
1,2014,101,230,1,0,3.729,0,-67.16,11.48,90.1,0,994,1,1
1,2014,101,300,1,0,3.723,0,-61.81,10.8,93.5,0,994,1,1
1,2014,101,330,1,0,3.686,0,-55.18,10.74,95,0,994,1,1
1,2014,101,400,1,0,3.768,0,-46.41,11.13,94.2,0,994,1,1
1,2014,101,430,1,0,3.748,0,-55.42,10.35,96.5,0,994,1,1
1,2014,101,500,1,0,3.683,0,-42.04,10.02,97.8,0,993,1,1
1,2014,101,530,1,0,3.692,0,-28.86,9.56,98.4,0,994,1,1
1,2014,101,600,1,0,3.698,0,-28.26,9.57,98.9,0,994,1,1
1,2014,101,630,1,0,3.788,0,-26.58,9.42,99.1,0,994,1,1
1,2014,101,700,1,0,7.72,0,-24.43,8.67,99.3,0,994,1,1
1,2014,101,730,1,74.2,60.67,24.82,-21.53,7.93,99.5,0,994,1,1
1,2014,101,800,1,171.5,155.4,67.43,-16.16,8.28,99.6,0,994,1,1
1,2014,101,830,1,350.1,293,149.1,-14.27,9.16,99.6,0,994,1,1
1,2014,101,900,1,440.3,389,187.7,-15.69,9.87,99.6,0,994,1,1
1,2014,101,930,1,594.9,501.5,261,-19.93,10.13,99.6,0,994,1,1
1,2014,101,1000,1,641.8,569.1,279.1,-34.46,10.7,99.5,0,995,1,1
1,2014,101,1030,1,934,661.5,410.2,-57.57,11.62,99.1,0,995,1,1
1,2014,101,1100,1,1274,535.3,540.4,-78.2,12.92,95.6,0,995,1,1
1,2014,101,1130,1,917,599.9,389.1,-51.27,15.03,80.8,0,995,1,1
1,2014,101,1200,1,781,702,335.3,-26.3,15.72,77.8,0,995,1,1
1,2014,101,1230,1,1075,805,458.6,-44.59,15.65,77.1,0,995,1,1
1,2014,101,1300,1,1451,573.7,598.6,-88,16.26,74.1,0,995,1,1
1,2014,101,1330,1,1903,481.2,756,-104.6,17.44,68.02,0,994,1,1
1,2014,101,1400,1,1778,420.1,728,-110,18.13,65.4,0,994,1,1
1,2014,101,1430,1,1642,396.3,648.4,-108.8,18.47,63.52,0,994,1,1
1,2014,101,1500,1,1762,365.5,671,-109.6,18.91,62.31,0,994,1,1
1,2014,101,1530,1,1701,336.7,622.5,-107.6,19.38,61.27,0,993,1,1
1,2014,101,1600,1,1576,307.2,567.1,-106.1,19.72,59.87,0,993,1,1
1,2014,101,1630,1,1449,308.2,496.7,-105.5,20.52,56.71,0,993,1,1
1,2014,101,1700,1,1286,338.5,415.9,-101.2,20.5,56.64,0,992,1,1
1,2014,101,1730,1,1045,325.9,330,-98.2,20.58,57.31,0,992,1,1
1,2014,101,1800,1,805,275.4,245.2,-96,20.68,55.23,0,992,1,1
1,2014,101,1830,1,513.7,260.2,154.5,-90.3,20.4,59.47,0,992,1,1
1,2014,101,1900,1,316.9,210.3,94.1,-82.6,19.37,69.47,0,992,1,1
1,2014,101,1930,1,144.6,118.5,38.84,-79.9,17.75,77.2,0,992,1,1
1,2014,101,2000,1,40.89,32.79,6.07,-77.5,16.18,82.1,0,993,1,1
1,2014,101,2030,1,0,4.361,0,-76.2,15.11,85.5,0,993,1,1
1,2014,101,2100,1,0,3.831,0,-63.82,14.46,87.6,0,993,1,1
1,2014,101,2130,1,0,3.728,0,-74.6,13.86,89.5,0,994,1,1
1,2014,101,2200,1,0,3.657,0,-72.2,13.08,91.9,0,994,1,1
1,2014,101,2230,1,0,3.794,0,-67.21,12.28,94,0,994,1,1
1,2014,101,2300,1,0,3.681,0,-52.8,11.58,95.6,0,994,1,1
1,2014,101,2330,1,0,3.853,0,-21.55,11.35,96.9,0,994,1,1
1,2014,101,0000,1,0,3.651,0,-4.641,11.61,97.4,0,994,1,1
1,2014,102,0030,1,0,3.77,0,-4.605,11.61,97.5,0,994,1,1
1,2014,102,100,1,0,3.814,0,-7.04,11.45,97.4,0,994,1,1
1,2014,102,130,1,0,3.659,0,-30.74,11.09,97.6,0,994,1,1
1,2014,102,200,1,0,3.707,0,-36.7,10.46,98.1,0,994,1,1
1,2014,102,230,1,0,3.748,0,-4.347,10.56,98.7,0,994,1,1
1,2014,102,300,1,0,3.722,0,-3.036,10.69,99.1,0,994,1,1
1,2014,102,330,1,0,3.623,0,-3.015,10.69,99.2,0,994,1,1
1,2014,102,400,1,0,3.816,0,-5.992,10.65,99.4,0,993,1,1
1,2014,102,430,1,0,3.623,0,-5.078,10.69,99.3,0,993,1,1
1,2014,102,500,1,0,3.723,0,-4.941,10.71,99.2,0,993,1,1
1,2014,102,530,1,0,3.786,0,-5.293,10.56,98.9,0,993,1,1
1,2014,102,600,1,0,3.588,0,-4.421,10.46,98.8,0,994,1,1
1,2014,102,630,1,0,3.844,0,-4.447,10.43,98.9,0,994,1,1
1,2014,102,700,1,0,4.766,0,-4.658,10.4,98.8,0,994,1,1
1,2014,102,730,1,27.8,20.38,7.25,-4.136,10.53,98.8,0.203,994,1,1
1,2014,102,800,1,54.47,46.02,18.42,-4.148,10.61,98.9,0,994,1,1
1,2014,102,830,1,90.9,82,33.68,-4.263,10.76,99.1,0,995,1,1
1,2014,102,900,1,140.9,130.9,54.28,-5.015,10.85,99.2,0,995,1,1
1,2014,102,930,1,191.2,180.3,75.5,-5.897,11.01,99.2,0,995,1,1
1,2014,102,1000,1,215.2,204.1,85.2,-6.826,11.24,99.1,0,995,1,1
1,2014,102,1030,1,231.4,219.8,91.9,-7.33,11.45,99,0,995,1,1
1,2014,102,1100,1,271.8,259.3,108.9,-8.02,11.53,98.7,0,996,1,1
1,2014,102,1130,1,309,295.6,125.6,-8.53,11.65,98.3,0,996,1,1
1,2014,102,1200,1,342.2,327.9,139.2,-9.83,12.06,96.9,0,996,1,1
1,2014,102,1230,1,477.6,460,199.9,-11.58,12.5,95,0,996,1,1
1,2014,102,1300,1,509.7,491.9,214.1,-13.75,13.3,91.7,0,996,1,1
